Original,Tokenized
A so Časarja iskali na kakšni psihiatriji?,Aomega_tssoomega_tsČasarjaomega_tsiskaliomega_tsnaomega_tskakšniomega_tspsihiatrijiomega_ts?omega_ts
Zidarju se obnese.,Zidarjuomega_tsseomega_tsobneseomega_ts.omega_ts
"Hilda je tud ful depresivna, anksiozna... itd., itd., itd.","Hildaomega_tsjeomega_tstudomega_tsfulomega_tsdepresivnaomega_ts,omega_tsanksioznaomega_ts...omega_tsitd.omega_ts,omega_tsitd.omega_ts,omega_tsitd.omega_ts"
"@MladiMisleci Tovarišija, ne se tolk obremenjevat z mano.","@MladiMisleciomega_tsTovarišijaomega_ts,omega_tsneomega_tsseomega_tstolkomega_tsobremenjevatomega_tszomega_tsmanoomega_ts.omega_ts"
"Res je, sem le običen konj, v realnem življenju pa bolj tih :) @TvslV @BVrbnjak","Resomega_tsjeomega_ts,omega_tssemomega_tsleomega_tsobičenomega_tskonjomega_ts,omega_tsvomega_tsrealnemomega_tsživljenjuomega_tspaomega_tsboljomega_tstihomega_ts:)omega_ts@TvslVomega_ts@BVrbnjakomega_ts"
"Ko po 2hnastaviš group policy za javni računalnik, skineš dostop do minimuma, pol pa si po nesreči admin accoutn lock out-aš.","Koomega_tspoomega_ts2omega_tshomega_tsnastavišomega_tsgroupomega_tspolicyomega_tszaomega_tsjavniomega_tsračunalnikomega_ts,omega_tsskinešomega_tsdostopomega_tsdoomega_tsminimumaomega_ts,omega_tspolomega_tspaomega_tssiomega_tspoomega_tsnesrečiomega_tsadminomega_tsaccoutnomega_tslockomega_tsout-ašomega_ts.omega_ts"
A šta sad?,Aomega_tsštaomega_tssadomega_ts?omega_ts
@petrasovdat kdaj jim boste razkrili pravi razlog 'odcepitve' CHF?,@petrasovdatomega_tskdajomega_tsjimomega_tsbosteomega_tsrazkriliomega_tspraviomega_tsrazlogomega_ts'omega_tsodcepitveomega_ts'omega_tsCHFomega_ts?omega_ts
...btw:EU bo z obveznicami vsak mesec 'obveztal' vsakega drz.za cca 200€,...omega_tsbtwomega_ts:omega_tsEUomega_tsboomega_tszomega_tsobveznicamiomega_tsvsakomega_tsmesecomega_ts'omega_tsobveztalomega_ts'omega_tsvsakegaomega_tsdrz.omega_tszaomega_tsccaomega_ts200omega_ts€omega_ts
pridi ob 18 na chat(zmenkarije) in imej isti nick :):),pridiomega_tsobomega_ts18omega_tsnaomega_tschatomega_ts(omega_tszmenkarijeomega_ts)omega_tsinomega_tsimejomega_tsistiomega_tsnickomega_ts:):)omega_ts
___ divanita Kvazipravnik in Kvazinaravoslovec.,___omega_tsdivanitaomega_tsKvazipravnikomega_tsinomega_tsKvazinaravoslovecomega_ts.omega_ts
@tretjeoko Hehe :) pa dobro.,@tretjeokoomega_tsHeheomega_ts:)omega_tspaomega_tsdobroomega_ts.omega_ts
Men je rdeca mim.,Menomega_tsjeomega_tsrdecaomega_tsmimomega_ts.omega_ts
Zelena je lepa :),Zelenaomega_tsjeomega_tslepaomega_ts:)omega_ts
sicer pa - saj ves kaj sem misnla ;) @lenci53 @MisaHrovat,siceromega_tspaomega_ts-omega_tssajomega_tsvesomega_tskajomega_tssemomega_tsmisnlaomega_ts;)omega_ts@lenci53omega_ts@MisaHrovatomega_ts
"OK, prvo kot prvo, wtf je Tim Kores?","OKomega_ts,omega_tsprvoomega_tskotomega_tsprvoomega_ts,omega_tswtfomega_tsjeomega_tsTimomega_tsKoresomega_ts?omega_ts"
In drugo - noben Chris Isaak ni.,Inomega_tsdrugoomega_ts-omega_tsnobenomega_tsChrisomega_tsIsaakomega_tsniomega_ts.omega_ts
"Če druzga ne, gleda dost preveč neumno zanj.","Čeomega_tsdruzgaomega_tsneomega_ts,omega_tsgledaomega_tsdostomega_tsprevečomega_tsneumnoomega_tszanjomega_ts.omega_ts"
Pa še fuša.,Paomega_tsšeomega_tsfušaomega_ts.omega_ts
#ZnanObraz,#ZnanObrazomega_ts
"@laura7j_ @Ania89 @Medy_91 hm ne vem po en stran možno k so tudz dej, sam če bi bil pa kak dunaj bi pa najbrž že dal vn:/","@laura7j_omega_ts@Ania89omega_ts@Medy_91omega_tshmomega_tsneomega_tsvemomega_tspoomega_tsenomega_tsstranomega_tsmožnoomega_tskomega_tssoomega_tstudzomega_tsdejomega_ts,omega_tssamomega_tsčeomega_tsbiomega_tsbilomega_tspaomega_tskakomega_tsdunajomega_tsbiomega_tspaomega_tsnajbržomega_tsžeomega_tsdalomega_tsvnomega_ts:/omega_ts"
"@spinx Srede so rezervirane za #wwwh, tud’ko jih ni.","@spinxomega_tsSredeomega_tssoomega_tsrezerviraneomega_tszaomega_ts#wwwhomega_ts,omega_tstud’omega_tskoomega_tsjihomega_tsniomega_ts.omega_ts"
Sicer pa @Kiberpipa ma plac in kmal bodo.,Siceromega_tspaomega_ts@Kiberpipaomega_tsmaomega_tsplacomega_tsinomega_tskmalomega_tsbodoomega_ts.omega_ts
Zihr.,Zihromega_ts.omega_ts
@loudandwicked @ruph @BostjanRihter,@loudandwickedomega_ts@ruphomega_ts@BostjanRihteromega_ts
@AnjaAnjanka ah...,@AnjaAnjankaomega_tsahomega_ts...omega_ts
"kolo, kamni, klanc dol...","koloomega_ts,omega_tskamniomega_ts,omega_tsklancomega_tsdolomega_ts...omega_ts"
(pa ne kolo za downhill!,(omega_tspaomega_tsneomega_tskoloomega_tszaomega_tsdownhillomega_ts!omega_ts
") uglavnem, dost logičn kako se lahko stvar konča :D",")omega_tsuglavnemomega_ts,omega_tsdostomega_tslogičnomega_tskakoomega_tsseomega_tslahkoomega_tsstvaromega_tskončaomega_ts:Domega_ts"
"@toplovodar @Val202 ce bi to povedal dve uri prej, bi ti pripeljal golaz.","@toplovodaromega_ts@Val202omega_tsceomega_tsbiomega_tstoomega_tspovedalomega_tsdveomega_tsuriomega_tsprejomega_ts,omega_tsbiomega_tstiomega_tspripeljalomega_tsgolazomega_ts.omega_ts"
Tako hitro se ga pa ne da skuhat.,Takoomega_tshitroomega_tsseomega_tsgaomega_tspaomega_tsneomega_tsdaomega_tsskuhatomega_ts.omega_ts
In se tricetrt ure rabm do LJ.,Inomega_tsseomega_tstricetrtomega_tsureomega_tsrabmomega_tsdoomega_tsLJ.omega_ts
"VinKos, kaj me izdajaš :P","VinKosomega_ts,omega_tskajomega_tsmeomega_tsizdajašomega_ts:Pomega_ts"
@SuperIvica Ja mislm katastrofa ej :/,@SuperIvicaomega_tsJaomega_tsmislmomega_tskatastrofaomega_tsejomega_ts:/omega_ts
Dej ji boš jutr eno prmazala pa jih bo takoj nazaj vrnila :D,Dejomega_tsjiomega_tsbošomega_tsjutromega_tsenoomega_tsprmazalaomega_tspaomega_tsjihomega_tsboomega_tstakojomega_tsnazajomega_tsvrnilaomega_ts:Domega_ts
A ona misl da je z Bihaća al kaj?,Aomega_tsonaomega_tsmislomega_tsdaomega_tsjeomega_tszomega_tsBihaćaomega_tsalomega_tskajomega_ts?omega_ts
"Še dobr, da mam Instagram!","Šeomega_tsdobromega_ts,omega_tsdaomega_tsmamomega_tsInstagramomega_ts!omega_ts"
V takšnem vremenu ne moreš bab čekirat na plaži!,Vomega_tstakšnemomega_tsvremenuomega_tsneomega_tsmorešomega_tsbabomega_tsčekiratomega_tsnaomega_tsplažiomega_ts!omega_ts
... Kaj pa je?,...omega_tsKajomega_tspaomega_tsjeomega_ts?omega_ts
Kaj me tko gledate???,Kajomega_tsmeomega_tstkoomega_tsgledateomega_ts???omega_ts
http://t.co/5GIO4nnurd ;),http://t.co/5GIO4nnurdomega_ts;)omega_ts
@vitaminC_si stop it already!,@vitaminC_siomega_tsstopomega_tsitomega_tsalreadyomega_ts!omega_ts
"Tone je ""moj"" klošar (njega sem si pač zbrala, da ga občasno sponzoriram).","Toneomega_tsjeomega_ts""omega_tsmojomega_ts""omega_tsklošaromega_ts(omega_tsnjegaomega_tssemomega_tssiomega_tspačomega_tszbralaomega_ts,omega_tsdaomega_tsgaomega_tsobčasnoomega_tssponzoriramomega_ts)omega_ts.omega_ts"
"In jst sem njegova ""lubica"" :D","Inomega_tsjstomega_tssemomega_tsnjegovaomega_ts""omega_tslubicaomega_ts""omega_ts:Domega_ts"
@MaticZorman @VidaKocjan a ja???..,@MaticZormanomega_ts@VidaKocjanomega_tsaomega_tsjaomega_ts???..omega_ts
ti si k men prletu da me žališ..,tiomega_tssiomega_tskomega_tsmenomega_tsprletuomega_tsdaomega_tsmeomega_tsžališomega_ts..omega_ts
e ti bom dala fizično prepreko.. da še kdaj ne uletiš..,eomega_tstiomega_tsbomomega_tsdalaomega_tsfizičnoomega_tspreprekoomega_ts..omega_tsdaomega_tsšeomega_tskdajomega_tsneomega_tsuletišomega_ts..omega_ts
"kok kul, ko po sms-u dobiš opomnik za okulista.","kokomega_tskulomega_ts,omega_tskoomega_tspoomega_tssms-uomega_tsdobišomega_tsopomnikomega_tszaomega_tsokulistaomega_ts.omega_ts"
"Upam, da mi bojo ok zmerl dioptrijo, ker nazadnje ko sm bil pr okulistu ni blo to to :S","Upamomega_ts,omega_tsdaomega_tsmiomega_tsbojoomega_tsokomega_tszmerlomega_tsdioptrijoomega_ts,omega_tskeromega_tsnazadnjeomega_tskoomega_tssmomega_tsbilomega_tspromega_tsokulistuomega_tsniomega_tsbloomega_tstoomega_tstoomega_ts:Somega_ts"
haha..,hahaomega_ts..omega_ts
strinjam!,strinjamomega_ts!omega_ts
RT “@Ninjastajlin: Jnaez ne pusti več pokanja na Bledu.,RTomega_ts“omega_ts@Ninjastajlinomega_ts:omega_tsJnaezomega_tsneomega_tspustiomega_tsvečomega_tspokanjaomega_tsnaomega_tsBleduomega_ts.omega_ts
Jst sm z njim!,Jstomega_tssmomega_tszomega_tsnjimomega_ts!omega_ts
Go Jnaez!,Goomega_tsJnaezomega_ts!omega_ts
http://t.co/uMuIeBA2JI”,http://t.co/uMuIeBA2JIomega_ts”omega_ts
@BanicGregor mem si usekal..,@BanicGregoromega_tsmemomega_tssiomega_tsusekalomega_ts..omega_ts
nepremičnine so prodajali vsakim pod Clintonom..,nepremičnineomega_tssoomega_tsprodajaliomega_tsvsakimomega_tspodomega_tsClintonomomega_ts..omega_ts
"folk je jemal pufe,za katere je vedu da jih ne bo mogu vrniti","folkomega_tsjeomega_tsjemalomega_tspufeomega_ts,omega_tszaomega_tskatereomega_tsjeomega_tsveduomega_tsdaomega_tsjihomega_tsneomega_tsboomega_tsmoguomega_tsvrnitiomega_ts"
@BojanaKsela24ur za zacetek naj se zmenjo.,@BojanaKsela24uromega_tszaomega_tszacetekomega_tsnajomega_tsseomega_tszmenjoomega_ts.omega_ts
"Ce ab pravi,da bi prodal, pa medja pravi da ne mormo,je to pljuvanje v lastno skledo @EvaKobe24ur","Ceomega_tsabomega_tspraviomega_ts,omega_tsdaomega_tsbiomega_tsprodalomega_ts,omega_tspaomega_tsmedjaomega_tspraviomega_tsdaomega_tsneomega_tsmormoomega_ts,omega_tsjeomega_tstoomega_tspljuvanjeomega_tsvomega_tslastnoomega_tsskledoomega_ts@EvaKobe24uromega_ts"
"@CesenJeZakon ja, ja, gledal po zgodovini teh 11minut haha :D","@CesenJeZakonomega_tsjaomega_ts,omega_tsjaomega_ts,omega_tsgledalomega_tspoomega_tszgodoviniomega_tstehomega_ts11omega_tsminutomega_tshahaomega_ts:Domega_ts"
"drugac pa zanimiv stat,me zanima kako je se pr komu drugmu","drugacomega_tspaomega_tszanimivomega_tsstatomega_ts,omega_tsmeomega_tszanimaomega_tskakoomega_tsjeomega_tsseomega_tspromega_tskomuomega_tsdrugmuomega_ts"
@MadSquidd to se ni nc..,@MadSquiddomega_tstoomega_tsseomega_tsniomega_tsncomega_ts..omega_ts
"najbolj nore ideje so k si tam, pijan :)","najboljomega_tsnoreomega_tsidejeomega_tssoomega_tskomega_tssiomega_tstamomega_ts,omega_tspijanomega_ts:)omega_ts"
"ceprov jz pravm, dokler lahka tvita, ni se dost nacuzala :)) @tibonalta","ceprovomega_tsjzomega_tspravmomega_ts,omega_tsdokleromega_tslahkaomega_tstvitaomega_ts,omega_tsniomega_tsseomega_tsdostomega_tsnacuzalaomega_ts:))omega_ts@tibonaltaomega_ts"
@Jure_Bajic vseh rot jih je in zato sigurn vsak kdaj na vrsto pride =),@Jure_Bajicomega_tsvsehomega_tsrotomega_tsjihomega_tsjeomega_tsinomega_tszatoomega_tssigurnomega_tsvsakomega_tskdajomega_tsnaomega_tsvrstoomega_tsprideomega_ts=)omega_ts
vseen pa probi tut tatuje pogledat =P @merineseri,vseenomega_tspaomega_tsprobiomega_tstutomega_tstatujeomega_tspogledatomega_ts=Pomega_ts@merineseriomega_ts
On sam se spomne tak brihtn pasvord pol pa se p***i tukiSam si je kriv :P,Onomega_tssamomega_tsseomega_tsspomneomega_tstakomega_tsbrihtnomega_tspasvordomega_tspolomega_tspaomega_tsseomega_tsp***iomega_tstukiomega_tsSamomega_tssiomega_tsjeomega_tskrivomega_ts:Pomega_ts
gledam film joe black k igra brad pitt smrt..,gledamomega_tsfilmomega_tsjoeomega_tsblackomega_tskomega_tsigraomega_tsbradomega_tspittomega_tssmrtomega_ts..omega_ts
ogled obvezn konc film..,ogledomega_tsobveznomega_tskoncomega_tsfilmomega_ts..omega_ts
sam glavna igralka pa še bl konc..,samomega_tsglavnaomega_tsigralkaomega_tspaomega_tsšeomega_tsblomega_tskoncomega_ts..omega_ts
claire forlani..,claireomega_tsforlaniomega_ts..omega_ts
zaljubu sm se <3,zaljubuomega_tssmomega_tsseomega_ts<3omega_ts
Zakaj pa bi bila v Svetem pismu zapisana absolutna resnica?,Zakajomega_tspaomega_tsbiomega_tsbilaomega_tsvomega_tsSvetemomega_tspismuomega_tszapisanaomega_tsabsolutnaomega_tsresnicaomega_ts?omega_ts
In to poleg očitnih napak?,Inomega_tstoomega_tspolegomega_tsočitnihomega_tsnapakomega_ts?omega_ts
Woo-hoo!,Woo-hooomega_ts!omega_ts
"#morgenstern v frej dan, na street hockey s Canucksi.","#morgensternomega_tsvomega_tsfrejomega_tsdanomega_ts,omega_tsnaomega_tsstreetomega_tshockeyomega_tssomega_tsCanucksiomega_ts.omega_ts"
Pol pa vsi pohabljeni na brunch.,Polomega_tspaomega_tsvsiomega_tspohabljeniomega_tsnaomega_tsbrunchomega_ts.omega_ts
Floorballu rečejo gayhockey.,Floorballuomega_tsrečejoomega_tsgayomega_tshockeyomega_ts.omega_ts
Eh?!,Ehomega_ts?!omega_ts
"Ou škoda to ti pa leko vurvlen, ka takšeh primerov je skous več, da pes-e frnihtavlejo na vse mogouče načine.","Ouomega_tsškodaomega_tstoomega_tstiomega_tspaomega_tslekoomega_tsvurvlenomega_ts,omega_tskaomega_tstakšehomega_tsprimerovomega_tsjeomega_tsskousomega_tsvečomega_ts,omega_tsdaomega_tspes-eomega_tsfrnihtavlejoomega_tsnaomega_tsvseomega_tsmogoučeomega_tsnačineomega_ts.omega_ts"
"Božec rejsan tvoj pes, zaj te še pa te živalce napadajo štereh se žmetno braneš.","Božecomega_tsrejsanomega_tstvojomega_tspesomega_ts,omega_tszajomega_tsteomega_tsšeomega_tspaomega_tsteomega_tsživalceomega_tsnapadajoomega_tsšterehomega_tsseomega_tsžmetnoomega_tsbranešomega_ts.omega_ts"
Neka moraš se priskrbete.,Nekaomega_tsmorašomega_tsseomega_tspriskrbeteomega_ts.omega_ts
Lp.),Lpomega_ts.)omega_ts
učer ful enga pisanja glede fuzbala dons pa nikjer nč..,učeromega_tsfulomega_tsengaomega_tspisanjaomega_tsgledeomega_tsfuzbalaomega_tsdonsomega_tspaomega_tsnikjeromega_tsnčomega_ts..omega_ts
"sm že mislu da ni tekme, k noben realovc nč ne piše (glede na rezultat) xD","smomega_tsžeomega_tsmisluomega_tsdaomega_tsniomega_tstekmeomega_ts,omega_tskomega_tsnobenomega_tsrealovcomega_tsnčomega_tsneomega_tspišeomega_ts(omega_tsgledeomega_tsnaomega_tsrezultatomega_ts)omega_tsxDomega_ts"
"kateri letni cas naj bi to potekalo, ce bo?","kateriomega_tsletniomega_tscasomega_tsnajomega_tsbiomega_tstoomega_tspotekaloomega_ts,omega_tsceomega_tsboomega_ts?omega_ts"
"mislim, na vrat na nos, al tko, nekje proti koncu poletja?","mislimomega_ts,omega_tsnaomega_tsvratomega_tsnaomega_tsnosomega_ts,omega_tsalomega_tstkoomega_ts,omega_tsnekjeomega_tsprotiomega_tskoncuomega_tspoletjaomega_ts?omega_ts"
"@petra_jansa @Turinek @PrinasalkaZlata @TvslV @JernejPavlin @tetecinober @prenovitelj Kurjek je postal že pravi kučanlog, serija: kučanofil.","@petra_jansaomega_ts@Turinekomega_ts@PrinasalkaZlataomega_ts@TvslVomega_ts@JernejPavlinomega_ts@tetecinoberomega_ts@prenoviteljomega_tsKurjekomega_tsjeomega_tspostalomega_tsžeomega_tspraviomega_tskučanlogomega_ts,omega_tsserijaomega_ts:omega_tskučanofilomega_ts.omega_ts"
"@cikibucka to pa drži,da une AFž niso nič nardile.","@cikibuckaomega_tstoomega_tspaomega_tsdržiomega_ts,omega_tsdaomega_tsuneomega_tsAFžomega_tsnisoomega_tsničomega_tsnardileomega_ts.omega_ts"
Je pa bilo manj finančne škode @Flajschman @JiriKocica @MatevzNovak @ZorcJoze @strankaSDS,Jeomega_tspaomega_tsbiloomega_tsmanjomega_tsfinančneomega_tsškodeomega_ts@Flajschmanomega_ts@JiriKocicaomega_ts@MatevzNovakomega_ts@ZorcJozeomega_ts@strankaSDSomega_ts
@alescasar @mropret @Spovednik @darkob @DELO_TW sorazmernost (zahtevaj toliko kot rabiš) ali izsiljevanje (take it or leave it)=core kveščn,@alescasaromega_ts@mropretomega_ts@Spovednikomega_ts@darkobomega_ts@DELO_TWomega_tssorazmernostomega_ts(omega_tszahtevajomega_tstolikoomega_tskotomega_tsrabišomega_ts)omega_tsaliomega_tsizsiljevanjeomega_ts(omega_tstakeomega_tsitomega_tsoromega_tsleaveomega_tsitomega_ts)omega_ts=omega_tscoreomega_tskveščnomega_ts
@marinmedak :D Kako si me pa nasel?,@marinmedakomega_ts:Domega_tsKakoomega_tssiomega_tsmeomega_tspaomega_tsnaselomega_ts?omega_ts
Par h pred tem sm napolnodebatitala na busu z neznano gospo in dan je bil popoln.,Paromega_tshomega_tspredomega_tstemomega_tssmomega_tsnapolnoomega_tsdebatitalaomega_tsnaomega_tsbusuomega_tszomega_tsneznanoomega_tsgospoomega_tsinomega_tsdanomega_tsjeomega_tsbilomega_tspopolnomega_ts.omega_ts
Malenkosti so tiste.,Malenkostiomega_tssoomega_tstisteomega_ts.omega_ts
"to se ne bo zgodilo, tudi če vseh 2 miljona ljudi podpiše....","toomega_tsseomega_tsneomega_tsboomega_tszgodiloomega_ts,omega_tstudiomega_tsčeomega_tsvsehomega_ts2omega_tsmiljonaomega_tsljudiomega_tspodpišeomega_ts....omega_ts"
kar pa lahko sforsiramo je peticija o spremembi zakona o poslancih...,karomega_tspaomega_tslahkoomega_tssforsiramoomega_tsjeomega_tspeticijaomega_tsoomega_tsspremembiomega_tszakonaomega_tsoomega_tsposlancihomega_ts...omega_ts
"lahko se vsaj rešimo kriminalcev, ampak o tem tudi noben ne govori (uradnikov) tko da to se tudi ne bo zgodilo.","lahkoomega_tsseomega_tsvsajomega_tsrešimoomega_tskriminalcevomega_ts,omega_tsampakomega_tsoomega_tstemomega_tstudiomega_tsnobenomega_tsneomega_tsgovoriomega_ts(omega_tsuradnikovomega_ts)omega_tstkoomega_tsdaomega_tstoomega_tsseomega_tstudiomega_tsneomega_tsboomega_tszgodiloomega_ts.omega_ts"
@spirulinka9 @ropotark Pa sj si po moje dost blizu.,@spirulinka9omega_ts@ropotarkomega_tsPaomega_tssjomega_tssiomega_tspoomega_tsmojeomega_tsdostomega_tsblizuomega_ts.omega_ts
"Sicer pa, nc se ne zgodi cez noc.","Siceromega_tspaomega_ts,omega_tsncomega_tsseomega_tsneomega_tszgodiomega_tscezomega_tsnocomega_ts.omega_ts"
Tud za tako razmisljanje rabis trening.,Tudomega_tszaomega_tstakoomega_tsrazmisljanjeomega_tsrabisomega_tstreningomega_ts.omega_ts
Jst treniram.,Jstomega_tstreniramomega_ts.omega_ts
Pokažem nečaku modro neonko in spustim roleto.,Pokažemomega_tsnečakuomega_tsmodroomega_tsneonkoomega_tsinomega_tsspustimomega_tsroletoomega_ts.omega_ts
"Čez 5min sam pržge neonko, hoče spustit roleto in da muzko na ful, pa se mu kr učke zasvetjo.","Čezomega_ts5omega_tsminomega_tssamomega_tspržgeomega_tsneonkoomega_ts,omega_tshočeomega_tsspustitomega_tsroletoomega_tsinomega_tsdaomega_tsmuzkoomega_tsnaomega_tsfulomega_ts,omega_tspaomega_tsseomega_tsmuomega_tskromega_tsučkeomega_tszasvetjoomega_ts.omega_ts"
živjo sm nejc in ščem punco,živjoomega_tssmomega_tsnejcomega_tsinomega_tsščemomega_tspuncoomega_ts
# 09.09.2014 ob 20:26,#omega_ts09.09.2014omega_tsobomega_ts20:26omega_ts
"To pomeni, da lahko presoja vsak.","Toomega_tspomeniomega_ts,omega_tsdaomega_tslahkoomega_tspresojaomega_tsvsakomega_ts.omega_ts"
Mnenje tam nekih preiskovalcev ni vredno popolnoma nič več kot mnenje kogarkoli drugega.,Mnenjeomega_tstamomega_tsnekihomega_tspreiskovalcevomega_tsniomega_tsvrednoomega_tspopolnomaomega_tsničomega_tsvečomega_tskotomega_tsmnenjeomega_tskogarkoliomega_tsdrugegaomega_ts.omega_ts
Prej manj.,Prejomega_tsmanjomega_ts.omega_ts
"Podatki, na podlagi katerih delajo svoja poročila, so namreč tajni.","Podatkiomega_ts,omega_tsnaomega_tspodlagiomega_tskaterihomega_tsdelajoomega_tssvojaomega_tsporočilaomega_ts,omega_tssoomega_tsnamrečomega_tstajniomega_ts.omega_ts"
@MiranStajerc Misliš črevoškrgarja?,@MiranStajercomega_tsMislišomega_tsčrevoškrgarjaomega_ts?omega_ts
"Ne, ne, govnač je en hrošček, ki rola kroglice iz ...","Neomega_ts,omega_tsneomega_ts,omega_tsgovnačomega_tsjeomega_tsenomega_tshroščekomega_ts,omega_tskiomega_tsrolaomega_tskrogliceomega_tsizomega_ts...omega_ts"
"no, drugace se mu reče tud drekobrbec.","noomega_ts,omega_tsdrugaceomega_tsseomega_tsmuomega_tsrečeomega_tstudomega_tsdrekobrbecomega_ts.omega_ts"
Mal manj superg & trenirk na rdeči preprogi pa bi skor blo no.,Malomega_tsmanjomega_tssupergomega_ts&omega_tstrenirkomega_tsnaomega_tsrdečiomega_tspreprogiomega_tspaomega_tsbiomega_tsskoromega_tsbloomega_tsnoomega_ts.omega_ts
:)http://t.co/QTUg6k8HqM #BledFF @BledFF,:)omega_tshttp://t.co/QTUg6k8HqMomega_ts#BledFFomega_ts@BledFFomega_ts
"Pa mogoč mal več ""znanih"" fac","Paomega_tsmogočomega_tsmalomega_tsvečomega_ts""omega_tsznanihomega_ts""omega_tsfacomega_ts"
"Soseda se tok žgeta, da ne morem spat.","Sosedaomega_tsseomega_tstokomega_tsžgetaomega_ts,omega_tsdaomega_tsneomega_tsmoremomega_tsspatomega_ts.omega_ts"
Strast je strast.,Strastomega_tsjeomega_tsstrastomega_ts.omega_ts
"Tega ne bi omenju, če se ne bi že parkat zgodil, da jo je mlatu pa nism mogu spat.","Tegaomega_tsneomega_tsbiomega_tsomenjuomega_ts,omega_tsčeomega_tsseomega_tsneomega_tsbiomega_tsžeomega_tsparkatomega_tszgodilomega_ts,omega_tsdaomega_tsjoomega_tsjeomega_tsmlatuomega_tspaomega_tsnismomega_tsmoguomega_tsspatomega_ts.omega_ts"
@iNinaromsek @majchxx @helenabastardi sm pogledala lih kar..,@iNinaromsekomega_ts@majchxxomega_ts@helenabastardiomega_tssmomega_tspogledalaomega_tslihomega_tskaromega_ts..omega_ts
ni je...,niomega_tsjeomega_ts...omega_ts
"bom še v drugo, za vsak slučaj...","bomomega_tsšeomega_tsvomega_tsdrugoomega_ts,omega_tszaomega_tsvsakomega_tsslučajomega_ts...omega_ts"
nkol ne veš :) #findingnemo,nkolomega_tsneomega_tsvešomega_ts:)omega_ts#findingnemoomega_ts
Izgleda da so spori nihov cilj - zato se je tako mudilo !,Izgledaomega_tsdaomega_tssoomega_tssporiomega_tsnihovomega_tsciljomega_ts-omega_tszatoomega_tsseomega_tsjeomega_tstakoomega_tsmudiloomega_ts!omega_ts
"Kael svaka čast za post, se čist strinjam","Kaelomega_tssvakaomega_tsčastomega_tszaomega_tspostomega_ts,omega_tsseomega_tsčistomega_tsstrinjamomega_ts"
"@MrTemujin @Stellarka @BetinaMalina @UrskaSoncek Ej, @Simobil , če bomo res v glasilu hočem print screen :)","@MrTemujinomega_ts@Stellarkaomega_ts@BetinaMalinaomega_ts@UrskaSoncekomega_tsEjomega_ts,omega_ts@Simobilomega_ts,omega_tsčeomega_tsbomoomega_tsresomega_tsvomega_tsglasiluomega_tshočemomega_tsprintomega_tsscreenomega_ts:)omega_ts"
Plus majco :P,Plusomega_tsmajcoomega_ts:Pomega_ts
"Stric v CTK me je oppzoril, da sem pred dvema letoma enkrat pustil knjigo na pultu in da se to NE dela -","Stricomega_tsvomega_tsCTKomega_tsmeomega_tsjeomega_tsoppzorilomega_ts,omega_tsdaomega_tssemomega_tspredomega_tsdvemaomega_tsletomaomega_tsenkratomega_tspustilomega_tsknjigoomega_tsnaomega_tspultuomega_tsinomega_tsdaomega_tsseomega_tstoomega_tsNEomega_tsdelaomega_ts-omega_ts"
nism vedu da držijo kartote #fb,nismomega_tsveduomega_tsdaomega_tsdržijoomega_tskartoteomega_ts#fbomega_ts
"@driada_j @mr_foto @markobaloh heeej ne se kregat, kužek je taki cortek, da, če bi imela čas, me nihče ne prepriča, tud bicikl prodam :P","@driada_jomega_ts@mr_fotoomega_ts@markobalohomega_tsheeejomega_tsneomega_tsseomega_tskregatomega_ts,omega_tskužekomega_tsjeomega_tstakiomega_tscortekomega_ts,omega_tsdaomega_ts,omega_tsčeomega_tsbiomega_tsimelaomega_tsčasomega_ts,omega_tsmeomega_tsnihčeomega_tsneomega_tsprepričaomega_ts,omega_tstudomega_tsbiciklomega_tsprodamomega_ts:Pomega_ts"
@uporabnastran @freeeky Ja seveda.,@uporabnastranomega_ts@freeekyomega_tsJaomega_tssevedaomega_ts.omega_ts
Cak mal pri telefonu je mogoce ze 100mb za 30s.,Cakomega_tsmalomega_tspriomega_tstelefonuomega_tsjeomega_tsmogoceomega_tszeomega_ts100omega_tsmbomega_tszaomega_ts30omega_tssomega_ts.omega_ts
Sam z npr. RED SCARLET pa je to velik vec.,Samomega_tszomega_tsnpr.omega_tsREDomega_tsSCARLETomega_tspaomega_tsjeomega_tstoomega_tsvelikomega_tsvecomega_ts.omega_ts
500MB.,500omega_tsMBomega_ts.omega_ts
"Sanjal, da so v nasi ulici snemal oglas za CocaColo.","Sanjalomega_ts,omega_tsdaomega_tssoomega_tsvomega_tsnasiomega_tsuliciomega_tssnemalomega_tsoglasomega_tszaomega_tsCocaColoomega_ts.omega_ts"
Pa sem oprezal ce se bo @karmennovak kje pojavla.,Paomega_tssemomega_tsoprezalomega_tsceomega_tsseomega_tsboomega_ts@karmennovakomega_tskjeomega_tspojavlaomega_ts.omega_ts
;) #mylifeistoomuchontwitter,;)omega_ts#mylifeistoomuchontwitteromega_ts
@VidaTommo_ hahahahahhaa.,@VidaTommo_omega_tshahahahahhaaomega_ts.omega_ts
jz mislm d bomo mi tut kr level 1.,jzomega_tsmislmomega_tsdomega_tsbomoomega_tsmiomega_tstutomega_tskromega_tslevelomega_ts1omega_ts.omega_ts
