Original,Tokenized
"→ajmoooo caree, majstore ;)","→omega_tsajmooooomega_tscareeomega_ts,omega_tsmajstoreomega_ts;)omega_ts"
@strings_kings nemoj se salit :p,@strings_kingsomega_tsnemojomega_tsseomega_tssalitomega_ts:pomega_ts
"al da, ruzetak je nekog 'muzbaba' spola.","alomega_tsdaomega_ts,omega_tsruzetakomega_tsjeomega_tsnekogomega_ts'omega_tsmuzbabaomega_ts'omega_tsspolaomega_ts.omega_ts"
ona i ona debilana markicka.,onaomega_tsiomega_tsonaomega_tsdebilanaomega_tsmarkickaomega_ts.omega_ts
"nit musko, nit zensko.","nitomega_tsmuskoomega_ts,omega_tsnitomega_tszenskoomega_ts.omega_ts"
@marina_b612,@marina_b612omega_ts
"@petkovitj jm no more trouble zones il ono nes banish fat, boost nekaj...","@petkovitjomega_tsjmomega_tsnoomega_tsmoreomega_tstroubleomega_tszonesomega_tsilomega_tsonoomega_tsnesomega_tsbanishomega_tsfatomega_ts,omega_tsboostomega_tsnekajomega_ts...omega_ts"
"to mi frendica radi, nije pretesko, al utegnula se u mj dana","toomega_tsmiomega_tsfrendicaomega_tsradiomega_ts,omega_tsnijeomega_tspreteskoomega_ts,omega_tsalomega_tsutegnulaomega_tsseomega_tsuomega_tsmjomega_tsdanaomega_ts"
"...tata kupi mi naramču,...","...omega_tstataomega_tskupiomega_tsmiomega_tsnaramčuomega_ts,omega_ts...omega_ts"
frjr donese doma ruksak!??,frjromega_tsdoneseomega_tsdomaomega_tsruksakomega_ts!??omega_ts
(kao na-ram...,(omega_tskaoomega_tsna-ramomega_ts...omega_ts
ugl),uglomega_ts)omega_ts
ove nove TMNT su WACK #WACK tak ne izgledaju teenagemutantninjatu,oveomega_tsnoveomega_tsTMNTomega_tssuomega_tsWACKomega_ts#WACKomega_tstakomega_tsneomega_tsizgledajuomega_tsteenagemutantninjatuomega_ts
@netokracija Sudjelujte na SEETech hackathonu i stvorite rješenje za HZZO http://t.co/I2rdFRcvYG @ZIPZg,@netokracijaomega_tsSudjelujteomega_tsnaomega_tsSEETechomega_tshackathonuomega_tsiomega_tsstvoriteomega_tsrješenjeomega_tszaomega_tsHZZOomega_tshttp://t.co/I2rdFRcvYGomega_ts@ZIPZgomega_ts
@pearsawfly svi ce naglo prestat igrat kendi kraš i masovno rjesavat jednadzbe mobitelom.,@pearsawflyomega_tssviomega_tsceomega_tsnagloomega_tsprestatomega_tsigratomega_tskendiomega_tskrašomega_tsiomega_tsmasovnoomega_tsrjesavatomega_tsjednadzbeomega_tsmobitelomomega_ts.omega_ts
da baš.,daomega_tsbašomega_ts.omega_ts
"počnem gipsat i farbat, ona počne žicat gotove elemente i farba ih ko sljepac...","počnemomega_tsgipsatomega_tsiomega_tsfarbatomega_ts,omega_tsonaomega_tspočneomega_tsžicatomega_tsgotoveomega_tselementeomega_tsiomega_tsfarbaomega_tsihomega_tskoomega_tssljepacomega_ts...omega_ts"
will killed..,willomega_tskilledomega_ts..omega_ts
"počnem heklat, sad bi i ona heklala jebote!","počnemomega_tsheklatomega_ts,omega_tssadomega_tsbiomega_tsiomega_tsonaomega_tsheklalaomega_tsjeboteomega_ts!omega_ts"
danas navečer ću skinuti duck dynasty i početi gledati ispočetka.,danasomega_tsnavečeromega_tsćuomega_tsskinutiomega_tsduckomega_tsdynastyomega_tsiomega_tspočetiomega_tsgledatiomega_tsispočetkaomega_ts.omega_ts
uzbuđena sam više nego što bi tribala biti :/,uzbuđenaomega_tssamomega_tsvišeomega_tsnegoomega_tsštoomega_tsbiomega_tstribalaomega_tsbitiomega_ts:/omega_ts
seljanke u Beču odlučile snimati ice bucket challenge.,seljankeomega_tsuomega_tsBečuomega_tsodlučileomega_tssnimatiomega_tsiceomega_tsbucketomega_tschallengeomega_ts.omega_ts
"bitno da je na kraju ICH NOMINIERE TIJANA, DAJANA UND SLAĐANA.","bitnoomega_tsdaomega_tsjeomega_tsnaomega_tskrajuomega_tsICHomega_tsNOMINIEREomega_tsTIJANAomega_ts,omega_tsDAJANAomega_tsUNDomega_tsSLAĐANAomega_ts.omega_ts"
"ako ste igrali metal slug, fatal fury, king of fighters ili super sidekicks u birtiji - da, to je bilo na neogeu :)","akoomega_tssteomega_tsigraliomega_tsmetalomega_tsslugomega_ts,omega_tsfatalomega_tsfuryomega_ts,omega_tskingomega_tsofomega_tsfightersomega_tsiliomega_tssuperomega_tssidekicksomega_tsuomega_tsbirtijiomega_ts-omega_tsdaomega_ts,omega_tstoomega_tsjeomega_tsbiloomega_tsnaomega_tsneogeuomega_ts:)omega_ts"
@dariobelic @leinitomintata a jel ostaje original HDD unutra i dodaje se SSD ili mijenjamo HDD za SSD?,@dariobelicomega_ts@leinitomintataomega_tsaomega_tsjelomega_tsostajeomega_tsoriginalomega_tsHDDomega_tsunutraomega_tsiomega_tsdodajeomega_tsseomega_tsSSDomega_tsiliomega_tsmijenjamoomega_tsHDDomega_tszaomega_tsSSDomega_ts?omega_ts
Oboozavam kaada je pjesma popracenaaa pljeskanjeem https://t.co/DVdxTRoQIK #odlicanugodjaj #ninabadric @ninabadric7,Oboozavamomega_tskaadaomega_tsjeomega_tspjesmaomega_tspopracenaaaomega_tspljeskanjeemomega_tshttps://t.co/DVdxTRoQIKomega_ts#odlicanugodjajomega_ts#ninabadricomega_ts@ninabadric7omega_ts
vratila nan se @ladygaga !!!!!!,vratilaomega_tsnanomega_tsseomega_ts@ladygagaomega_ts!!!!!!omega_ts
#APLAUZ,#APLAUZomega_ts
"ja ove godine iđen u bruklin na MTV #VMA ,iđen i tvitan #LIVE","jaomega_tsoveomega_tsgodineomega_tsiđenomega_tsuomega_tsbruklinomega_tsnaomega_tsMTVomega_ts#VMAomega_ts,omega_tsiđenomega_tsiomega_tstvitanomega_ts#LIVEomega_ts"
@DoraBubanko ma badava ti sad...,@DoraBubankoomega_tsmaomega_tsbadavaomega_tstiomega_tssadomega_ts...omega_ts
"mogla si sutit,ne ovak objavit da ima 2. pjesmu i onda ga branit :s @zoeoezz","moglaomega_tssiomega_tssutitomega_ts,omega_tsneomega_tsovakomega_tsobjavitomega_tsdaomega_tsimaomega_ts2.omega_tspjesmuomega_tsiomega_tsondaomega_tsgaomega_tsbranitomega_ts:somega_ts@zoeoezzomega_ts"
"@strings_kings preporucujem toj gospodji da pogleda moj zadnji retweet i procita parolu koja se nalazi na slici, te ju zapamti!","@strings_kingsomega_tspreporucujemomega_tstojomega_tsgospodjiomega_tsdaomega_tspogledaomega_tsmojomega_tszadnjiomega_tsretweetomega_tsiomega_tsprocitaomega_tsparoluomega_tskojaomega_tsseomega_tsnalaziomega_tsnaomega_tssliciomega_ts,omega_tsteomega_tsjuomega_tszapamtiomega_ts!omega_ts"
:):):):):),:)omega_ts:)omega_ts:)omega_ts:)omega_ts:)omega_ts
"@tonkkatonka tak je sad na yt, ludilo i kaos jer su svi naletili odjednom.. vidim i twitter sve vise tako :)","@tonkkatonkaomega_tstakomega_tsjeomega_tssadomega_tsnaomega_tsytomega_ts,omega_tsludiloomega_tsiomega_tskaosomega_tsjeromega_tssuomega_tssviomega_tsnaletiliomega_tsodjednomomega_ts..omega_tsvidimomega_tsiomega_tstwitteromega_tssveomega_tsviseomega_tstakoomega_ts:)omega_ts"
cc @danielpikl,ccomega_ts@danielpiklomega_ts
"#onokad žensko dosegne Lvl kvarcanja: ""di si cigo!"" smatrajući da je sexy ličiti na zagorenu tavu sa roza ružem!","#onokadomega_tsženskoomega_tsdosegneomega_tsLvlomega_tskvarcanjaomega_ts:omega_ts""omega_tsdiomega_tssiomega_tscigoomega_ts!omega_ts""omega_tssmatrajućiomega_tsdaomega_tsjeomega_tssexyomega_tsličitiomega_tsnaomega_tszagorenuomega_tstavuomega_tssaomega_tsrozaomega_tsružemomega_ts!omega_ts"
:D #humor,:Domega_ts#humoromega_ts
"Dite od 12 godina stavi pjesmu milice t 3 čaše na fejs i napiše ""jer xy zna zašto!!!""","Diteomega_tsodomega_ts12omega_tsgodinaomega_tsstaviomega_tspjesmuomega_tsmiliceomega_tstomega_ts3omega_tsčašeomega_tsnaomega_tsfejsomega_tsiomega_tsnapišeomega_ts""omega_tsjeromega_tsxyomega_tsznaomega_tszaštoomega_ts!!!omega_ts""omega_ts"
reci i nama zaštooo #pubertetdobijukadserode,reciomega_tsiomega_tsnamaomega_tszaštoooomega_ts#pubertetdobijukadserodeomega_ts
"@_tribunusplebis kakogod okreneš, želin ti laku noć bez prevrtanja ove mesine šta si izija u grobu :-*","@_tribunusplebisomega_tskakoomega_tsgodomega_tsokrenešomega_ts,omega_tsželinomega_tstiomega_tslakuomega_tsnoćomega_tsbezomega_tsprevrtanjaomega_tsoveomega_tsmesineomega_tsštaomega_tssiomega_tsizijaomega_tsuomega_tsgrobuomega_ts:-*omega_ts"
"@Krvava_Mery nema na čemu, netko mora da se izvine:)","@Krvava_Meryomega_tsnemaomega_tsnaomega_tsčemuomega_ts,omega_tsnetkoomega_tsmoraomega_tsdaomega_tsseomega_tsizvineomega_ts:)omega_ts"
imaaaa normalnih al to ti je u rangu endemske vrste allll ima :),imaaaaomega_tsnormalnihomega_tsalomega_tstoomega_tstiomega_tsjeomega_tsuomega_tsranguomega_tsendemskeomega_tsvrsteomega_tsallllomega_tsimaomega_ts:)omega_ts
"@Lana_Marie_212 sretaaan rođendan, sveee naj, naj, najbolje ti želim, odlično mi se provedi!!","@Lana_Marie_212omega_tssretaaanomega_tsrođendanomega_ts,omega_tssveeeomega_tsnajomega_ts,omega_tsnajomega_ts,omega_tsnajboljeomega_tstiomega_tsželimomega_ts,omega_tsodličnoomega_tsmiomega_tsseomega_tsprovediomega_ts!!omega_ts"
:)) <3 :** 🌸,:))omega_ts<3omega_ts:**omega_ts🌸omega_ts
"imamo pop zvijezde parti, mogu biti katy perry ili riri.","imamoomega_tspopomega_tszvijezdeomega_tspartiomega_ts,omega_tsmoguomega_tsbitiomega_tskatyomega_tsperryomega_tsiliomega_tsririomega_ts.omega_ts"
da bar luka još ima kosu pa bude harry s ;___;,daomega_tsbaromega_tslukaomega_tsjošomega_tsimaomega_tskosuomega_tspaomega_tsbudeomega_tsharryomega_tssomega_ts;___;omega_ts
@ApolonSt @henleyreeeves lol.,@ApolonStomega_ts@henleyreeevesomega_tslolomega_ts.omega_ts
hejteru :vidiga:,hejteruomega_ts:omega_tsvidiomega_tsgaomega_ts:omega_ts
pitat će se još uz ovu dvojicu i delpa.,pitatomega_tsćeomega_tsseomega_tsjošomega_tsuzomega_tsovuomega_tsdvojicuomega_tsiomega_tsdelpaomega_ts.omega_ts
i grigora :kava:,iomega_tsgrigoraomega_ts:omega_tskavaomega_ts:omega_ts
"@AloneInUniverse neznam kakvi su to đepičasti, sam znam da su federi -.-","@AloneInUniverseomega_tsneomega_tsznamomega_tskakviomega_tssuomega_tstoomega_tsđepičastiomega_ts,omega_tssamomega_tsznamomega_tsdaomega_tssuomega_tsfederiomega_ts-.-omega_ts"
a ja memo imam vec 8god i vidla si da su ko novi,aomega_tsjaomega_tsmemoomega_tsimamomega_tsvecomega_ts8omega_tsgodomega_tsiomega_tsvidlaomega_tssiomega_tsdaomega_tssuomega_tskoomega_tsnoviomega_ts
@ZdravkaSimek ma radim sranja kako cu se opustit sve u klinac sterat -.- i lec spavat i probudit se sutra kad je novi dan xD,@ZdravkaSimekomega_tsmaomega_tsradimomega_tssranjaomega_tskakoomega_tscuomega_tsseomega_tsopustitomega_tssveomega_tsuomega_tsklinacomega_tssteratomega_ts-.-omega_tsiomega_tslecomega_tsspavatomega_tsiomega_tsprobuditomega_tsseomega_tssutraomega_tskadomega_tsjeomega_tsnoviomega_tsdanomega_tsxDomega_ts
@josephbt isssuusstti pa di si ti bio kad sam trazio snimatelja za svadbu ;),@josephbtomega_tsisssuussttiomega_tspaomega_tsdiomega_tssiomega_tstiomega_tsbioomega_tskadomega_tssamomega_tstrazioomega_tssnimateljaomega_tszaomega_tssvadbuomega_ts;)omega_ts
sad to moramo zalit cevapima u zenu,sadomega_tstoomega_tsmoramoomega_tszalitomega_tscevapimaomega_tsuomega_tszenuomega_ts
"@emanuelblagonic Vrhunac mi je jedna domaća ""digitalna agencija"" koja gura WordPress kao ""lošiju"" alternativu svojem shitty CMS-u :-)","@emanuelblagonicomega_tsVrhunacomega_tsmiomega_tsjeomega_tsjednaomega_tsdomaćaomega_ts""omega_tsdigitalnaomega_tsagencijaomega_ts""omega_tskojaomega_tsguraomega_tsWordPressomega_tskaoomega_ts""omega_tslošijuomega_ts""omega_tsalternativuomega_tssvojemomega_tsshittyomega_tsCMS-uomega_ts:-)omega_ts"
#NinaBadric zablistala na Runjićevim večerima - tportal.hr http://t.co/bXeipf6hrK @ninabadric7 @tportal,#NinaBadricomega_tszablistalaomega_tsnaomega_tsRunjićevimomega_tsvečerimaomega_ts-omega_tstportal.hromega_tshttp://t.co/bXeipf6hrKomega_ts@ninabadric7omega_ts@tportalomega_ts
"@Kykach hahaha da drito, ja ionak mislim ić na pramenove uskoro haha","@Kykachomega_tshahahaomega_tsdaomega_tsdritoomega_ts,omega_tsjaomega_tsionakomega_tsmislimomega_tsićomega_tsnaomega_tspramenoveomega_tsuskoroomega_tshahaomega_ts"
kaput je divaan :3,kaputomega_tsjeomega_tsdivaanomega_ts:3omega_ts
i ova balenciagina torba je lijepa :),iomega_tsovaomega_tsbalenciaginaomega_tstorbaomega_tsjeomega_tslijepaomega_ts:)omega_ts
ne razumijem ovo sve cesce pojavljivanje shareanja screenshota slike..,neomega_tsrazumijemomega_tsovoomega_tssveomega_tscesceomega_tspojavljivanjeomega_tsshareanjaomega_tsscreenshotaomega_tsslikeomega_ts..omega_ts
"dakle, ne share slike, nego SCREENSHOT slike i onda share :D :D","dakleomega_ts,omega_tsneomega_tsshareomega_tsslikeomega_ts,omega_tsnegoomega_tsSCREENSHOTomega_tsslikeomega_tsiomega_tsondaomega_tsshareomega_ts:Domega_ts:Domega_ts"
"@KetrinJo mislila sam da si ti najveca izgoretina u razredu,al Makica te je nadmasio hahahahaha umirem :'D","@KetrinJoomega_tsmislilaomega_tssamomega_tsdaomega_tssiomega_tstiomega_tsnajvecaomega_tsizgoretinaomega_tsuomega_tsrazreduomega_ts,omega_tsalomega_tsMakicaomega_tsteomega_tsjeomega_tsnadmasioomega_tshahahahahaomega_tsumiremomega_ts:'Domega_ts"
@plisnjesa @Smaug360 jel opet vox nešto hahah?,@plisnjesaomega_ts@Smaug360omega_tsjelomega_tsopetomega_tsvoxomega_tsneštoomega_tshahahomega_ts?omega_ts
yup mi smo ti murica oružje obitelj :(,yupomega_tsmiomega_tssmoomega_tstiomega_tsmuricaomega_tsoružjeomega_tsobiteljomega_ts:(omega_ts
svi znamo pucati :(,sviomega_tsznamoomega_tspucatiomega_ts:(omega_ts
hej beba babee.,hejomega_tsbebaomega_tsbabeeomega_ts.omega_ts
nisam bila tu 5 dana jer sam bila na takmičenju.,nisamomega_tsbilaomega_tstuomega_ts5omega_tsdanaomega_tsjeromega_tssamomega_tsbilaomega_tsnaomega_tstakmičenjuomega_ts.omega_ts
naaadam se da me niste zaboravili :(,naaadamomega_tsseomega_tsdaomega_tsmeomega_tsnisteomega_tszaboraviliomega_ts:(omega_ts
Kikicaa,Kikicaaomega_ts
portmanica šamara lokija ko pičkicu.,portmanicaomega_tsšamaraomega_tslokijaomega_tskoomega_tspičkicuomega_ts.omega_ts
THAT WAS FOR NEW YORK,THATomega_tsWASomega_tsFORomega_tsNEWomega_tsYORKomega_ts
:SSSSssdtaisuse kako mi je neugodno.,:SSSSssdtaomega_tsisuseomega_tskakoomega_tsmiomega_tsjeomega_tsneugodnoomega_ts.omega_ts
šta se ovdje događa?,štaomega_tsseomega_tsovdjeomega_tsdogađaomega_ts?omega_ts
dobroooo jutrooo radni narode!!,dobrooooomega_tsjutroooomega_tsradniomega_tsnarodeomega_ts!!omega_ts
"i danas nas čeka još jedan divan, topao i sunčan dan...","iomega_tsdanasomega_tsnasomega_tsčekaomega_tsjošomega_tsjedanomega_tsdivanomega_ts,omega_tstopaoomega_tsiomega_tssunčanomega_tsdanomega_ts...omega_ts"
NOT!!,NOTomega_ts!!omega_ts
#prvasmjena,#prvasmjenaomega_ts
"ako uzmemo da all you need is love, a sve za jubav što triba je žena, čovik i more onda za all you need ti triba žena, čovik i more.","akoomega_tsuzmemoomega_tsdaomega_tsallomega_tsyouomega_tsneedomega_tsisomega_tsloveomega_ts,omega_tsaomega_tssveomega_tszaomega_tsjubavomega_tsštoomega_tstribaomega_tsjeomega_tsženaomega_ts,omega_tsčovikomega_tsiomega_tsmoreomega_tsondaomega_tszaomega_tsallomega_tsyouomega_tsneedomega_tstiomega_tstribaomega_tsženaomega_ts,omega_tsčovikomega_tsiomega_tsmoreomega_ts.omega_ts"
@jedimikaru pa nebi te ni štapom!,@jedimikaruomega_tspaomega_tsnebiomega_tsteomega_tsniomega_tsštapomomega_ts!omega_ts
Ako neznaš sto je štap pogledaj u riječnik hrvatskih riječi...,Akoomega_tsneomega_tsznašomega_tsstoomega_tsjeomega_tsštapomega_tspogledajomega_tsuomega_tsriječnikomega_tshrvatskihomega_tsriječiomega_ts...omega_ts
"ajme sory ti nemaš riječnika,sretno onda ;))","ajmeomega_tssoryomega_tstiomega_tsnemašomega_tsriječnikaomega_ts,omega_tssretnoomega_tsondaomega_ts;))omega_ts"
@NSliskovic @EnterZagreb netrebas ni sumnjat u to:),@NSliskovicomega_ts@EnterZagrebomega_tsneomega_tstrebasomega_tsniomega_tssumnjatomega_tsuomega_tstoomega_ts:)omega_ts
znaš kakvi smo mi dalmoši #samojako#samohitovi#kupanjacikoktel#pivauruci#fjaka,znašomega_tskakviomega_tssmoomega_tsmiomega_tsdalmošiomega_ts#samojakoomega_ts#samohitoviomega_ts#kupanjacikoktelomega_ts#pivauruciomega_ts#fjakaomega_ts
effects od marriage?,effectsomega_tsodomega_tsmarriageomega_ts?omega_ts
"RT @BadRedBabe: Ajde što sam se zdebljala, al su sve kile otišle ravno u guzicu i sad mi traperice po šavovima pucaju","RTomega_ts@BadRedBabeomega_ts:omega_tsAjdeomega_tsštoomega_tssamomega_tsseomega_tszdebljalaomega_ts,omega_tsalomega_tssuomega_tssveomega_tskileomega_tsotišleomega_tsravnoomega_tsuomega_tsguzicuomega_tsiomega_tssadomega_tsmiomega_tstrapericeomega_tspoomega_tsšavovimaomega_tspucajuomega_ts"
@Vissko iss da -.-',@Visskoomega_tsissomega_tsdaomega_ts-.-'omega_ts
matlab.,matlabomega_ts.omega_ts
"ma jelo je u pitanju, žurih se.","maomega_tsjeloomega_tsjeomega_tsuomega_tspitanjuomega_ts,omega_tsžurihomega_tsseomega_ts.omega_ts"
a ti se vrijeđaš na invokaciju geeka?,aomega_tstiomega_tsseomega_tsvrijeđašomega_tsnaomega_tsinvokacijuomega_tsgeekaomega_ts?omega_ts
@dakoree nop :/ onaj dio bv koji ima borove uz plazu (najblize fazani) je jedino sto koliko toliko valja,@dakoreeomega_tsnopomega_ts:/omega_tsonajomega_tsdioomega_tsbvomega_tskojiomega_tsimaomega_tsboroveomega_tsuzomega_tsplazuomega_ts(omega_tsnajblizeomega_tsfazaniomega_ts)omega_tsjeomega_tsjedinoomega_tsstoomega_tskolikoomega_tstolikoomega_tsvaljaomega_ts
@KikiBrljak @EnterZagreb @alexandarmilic @IvanVukusic stara prica.,@KikiBrljakomega_ts@EnterZagrebomega_ts@alexandarmilicomega_ts@IvanVukusicomega_tsstaraomega_tspricaomega_ts.omega_ts
Vidio to prije dva mjesecaaaa.,Vidioomega_tstoomega_tsprijeomega_tsdvaomega_tsmjesecaaaaomega_ts.omega_ts
Vrrrrh!!,Vrrrrhomega_ts!!omega_ts
;))))),;)))))omega_ts
"aha sad vas batman jebe ,znam,znam sigurno ste teški fanovi i imate prvi broj u orginal omotu doma pored ajfona i kokakole sa svojim imenom","ahaomega_tssadomega_tsvasomega_tsbatmanomega_tsjebeomega_ts,omega_tsznamomega_ts,omega_tsznamomega_tssigurnoomega_tssteomega_tsteškiomega_tsfanoviomega_tsiomega_tsimateomega_tsprviomega_tsbrojomega_tsuomega_tsorginalomega_tsomotuomega_tsdomaomega_tsporedomega_tsajfonaomega_tsiomega_tskokakoleomega_tssaomega_tssvojimomega_tsimenomomega_ts"
@Vanjci ma naj se usporedjivat sa njima.,@Vanjciomega_tsmaomega_tsnajomega_tsseomega_tsusporedjivatomega_tssaomega_tsnjimaomega_ts.omega_ts
gledaj samo svoja vremena i deri.,gledajomega_tssamoomega_tssvojaomega_tsvremenaomega_tsiomega_tsderiomega_ts.omega_ts
"ak bas moras, nadji nekog sporijeg pa si fluffaj ego:) @AhMateja","akomega_tsbasomega_tsmorasomega_ts,omega_tsnadjiomega_tsnekogomega_tssporijegomega_tspaomega_tssiomega_tsfluffajomega_tsegoomega_ts:)omega_ts@AhMatejaomega_ts"
želim mrzit jennifer lawrance zbog plebskog obožavanja ONA JE JEDNA OD NAS ali simpatična je dosta :(,želimomega_tsmrzitomega_tsjenniferomega_tslawranceomega_tszbogomega_tsplebskogomega_tsobožavanjaomega_tsONAomega_tsJEomega_tsJEDNAomega_tsODomega_tsNASomega_tsaliomega_tssimpatičnaomega_tsjeomega_tsdostaomega_ts:(omega_ts
@e1401 nemoj twittat sa festivala.,@e1401omega_tsnemojomega_tstwittatomega_tssaomega_tsfestivalaomega_ts.omega_ts
"to je lejm najlejm, šta je s vama ljudi.","toomega_tsjeomega_tslejmomega_tsnajlejmomega_ts,omega_tsštaomega_tsjeomega_tssomega_tsvamaomega_tsljudiomega_ts.omega_ts"
"uživaj, valjaj se po blatu ili neš, ali mob :((","uživajomega_ts,omega_tsvaljajomega_tsseomega_tspoomega_tsblatuomega_tsiliomega_tsnešomega_ts,omega_tsaliomega_tsmobomega_ts:((omega_ts"
@Tayita11 maaa ne!!,@Tayita11omega_tsmaaaomega_tsneomega_ts!!omega_ts
nikakva gnjavaža!!,nikakvaomega_tsgnjavažaomega_ts!!omega_ts
moramo pokušati...,moramoomega_tspokušatiomega_ts...omega_ts
tko zna...,tkoomega_tsznaomega_ts...omega_ts
možda baš Eri danas bude on-line!!!,moždaomega_tsbašomega_tsEriomega_tsdanasomega_tsbudeomega_tson-lineomega_ts!!!omega_ts
😊 🙏 😘♥,😊omega_ts🙏omega_ts😘omega_ts♥omega_ts
"pa kaj ja ne mogu imat ni jedno slobodno popodne bez da moram nešto učit, pisat, ponavljat !?","paomega_tskajomega_tsjaomega_tsneomega_tsmoguomega_tsimatomega_tsniomega_tsjednoomega_tsslobodnoomega_tspopodneomega_tsbezomega_tsdaomega_tsmoramomega_tsneštoomega_tsučitomega_ts,omega_tspisatomega_ts,omega_tsponavljatomega_ts!?omega_ts"
️ 😭😒👎,️omega_ts😭omega_ts😒omega_ts👎omega_ts
btw pitanje: kako mi nisi skužila >>VOKI TOKI<< u ~džepu~???,btwomega_tspitanjeomega_ts:omega_tskakoomega_tsmiomega_tsnisiomega_tsskužilaomega_ts>>omega_tsVOKIomega_tsTOKIomega_ts<<omega_tsuomega_ts~omega_tsdžepuomega_ts~omega_ts???omega_ts
"jer hej voki toki je ono po cemu prepoznas policajca, nije uniforma i sve drugo","jeromega_tshejomega_tsvokiomega_tstokiomega_tsjeomega_tsonoomega_tspoomega_tscemuomega_tsprepoznasomega_tspolicajcaomega_ts,omega_tsnijeomega_tsuniformaomega_tsiomega_tssveomega_tsdrugoomega_ts"
@i_milek Ma pička indijanska...,@i_milekomega_tsMaomega_tspičkaomega_tsindijanskaomega_ts...omega_ts
rastezljiv ko guma u gačama...,rastezljivomega_tskoomega_tsgumaomega_tsuomega_tsgačamaomega_ts...omega_ts
"udahni šupi se, izdahni šupi se i šuuuuupanjeeeee!","udahniomega_tsšupiomega_tsseomega_ts,omega_tsizdahniomega_tsšupiomega_tsseomega_tsiomega_tsšuuuuupanjeeeeeomega_ts!omega_ts"
"""HRT i CCTV potpisali sporazum o suradnji""","""omega_tsHRTomega_tsiomega_tsCCTVomega_tspotpisaliomega_tssporazumomega_tsoomega_tssuradnjiomega_ts""omega_ts"
http://t.co/qECykhp9Ap,http://t.co/qECykhp9Apomega_ts
Sljedeće su valjda RussiaToday i SaudiTV i još neka sa dna freedom pressa,Sljedećeomega_tssuomega_tsvaljdaomega_tsRussiaTodayomega_tsiomega_tsSaudiTVomega_tsiomega_tsjošomega_tsnekaomega_tssaomega_tsdnaomega_tsfreedomomega_tspressaomega_ts
"@komacore @DarkoKontin @Volim_meso klik na lajk bite my cake (to je opcionalno,ako želiš hehe) i ostavi komentarčić :)","@komacoreomega_ts@DarkoKontinomega_ts@Volim_mesoomega_tsklikomega_tsnaomega_tslajkomega_tsbiteomega_tsmyomega_tscakeomega_ts(omega_tstoomega_tsjeomega_tsopcionalnoomega_ts,omega_tsakoomega_tsželišomega_tsheheomega_ts)omega_tsiomega_tsostaviomega_tskomentarčićomega_ts:)omega_ts"
@robi052 @nmotika @CahayaBox tko to oni???,@robi052omega_ts@nmotikaomega_ts@CahayaBoxomega_tstkoomega_tstoomega_tsoniomega_ts???omega_ts
ak si fotograf fotgraf si a ne neki nadobuni malac s nekim ultrazoom kompaktom,akomega_tssiomega_tsfotografomega_tsfotgrafomega_tssiomega_tsaomega_tsneomega_tsnekiomega_tsnadobuniomega_tsmalacomega_tssomega_tsnekimomega_tsultrazoomomega_tskompaktomomega_ts
obozavam kad posaljem mail belgijancima na engleskom i dobim odgovor ... wait for it... naravno ne na engleskom :faceplam:,obozavamomega_tskadomega_tsposaljemomega_tsmailomega_tsbelgijancimaomega_tsnaomega_tsengleskomomega_tsiomega_tsdobimomega_tsodgovoromega_ts...omega_tswaitomega_tsforomega_tsitomega_ts...omega_tsnaravnoomega_tsneomega_tsnaomega_tsengleskomomega_ts:omega_tsfaceplamomega_ts:omega_ts
uvjerila sam se da anđeli ipak postoje.... trebalo mi je to da znam...,uvjerilaomega_tssamomega_tsseomega_tsdaomega_tsanđeliomega_tsipakomega_tspostojeomega_ts....omega_tstrebaloomega_tsmiomega_tsjeomega_tstoomega_tsdaomega_tsznamomega_ts...omega_ts
sada...,sadaomega_ts...omega_ts
ipak....... :-),ipakomega_ts.......omega_ts:-)omega_ts
jes jees jeeeeeeeeeeeees ssssss,jesomega_tsjeesomega_tsjeeeeeeeeeeeeesomega_tsssssssomega_ts
došla sam do pete epizode sleepy hollow i konačno me porazila ta mentiranost.,došlaomega_tssamomega_tsdoomega_tspeteomega_tsepizodeomega_tssleepyomega_tshollowomega_tsiomega_tskonačnoomega_tsmeomega_tsporazilaomega_tstaomega_tsmentiranostomega_ts.omega_ts
s.h.i.e.l.d.gledam i dalje samo zato jer mi žao tih para.,s.h.i.e.l.d.omega_tsgledamomega_tsiomega_tsdaljeomega_tssamoomega_tszatoomega_tsjeromega_tsmiomega_tsžaoomega_tstihomega_tsparaomega_ts.omega_ts
OK...,OKomega_ts...omega_ts
"Pao mi je mobitel tako glupo, licem na plocice.. iiiii nije se razbio, ni malo...","Paoomega_tsmiomega_tsjeomega_tsmobitelomega_tstakoomega_tsglupoomega_ts,omega_tslicemomega_tsnaomega_tsplociceomega_ts..omega_tsiiiiiomega_tsnijeomega_tsseomega_tsrazbioomega_ts,omega_tsniomega_tsmaloomega_ts...omega_ts"
ALI ZATO nis drugo ne radi :(,ALIomega_tsZATOomega_tsnisomega_tsdrugoomega_tsneomega_tsradiomega_ts:(omega_ts
pun ekran crta aaaaaa,punomega_tsekranomega_tscrtaomega_tsaaaaaaomega_ts
@VlatkoSkrlin pije mi se vino i jede domaći pekmez od šljiva.,@VlatkoSkrlinomega_tspijeomega_tsmiomega_tsseomega_tsvinoomega_tsiomega_tsjedeomega_tsdomaćiomega_tspekmezomega_tsodomega_tsšljivaomega_ts.omega_ts
