Original,Tokenized
kažem ja tati e vidi cipele u kojima sam ženstvena (obuvam ih u trenerci i flafi čarapama) i on kao aj da vidim i to čudo,kažemomega_tsjaomega_tstatiomega_tseomega_tsvidiomega_tscipeleomega_tsuomega_tskojimaomega_tssamomega_tsženstvenaomega_ts(omega_tsobuvamomega_tsihomega_tsuomega_tstrenerciomega_tsiomega_tsflafiomega_tsčarapamaomega_ts)omega_tsiomega_tsonomega_tskaoomega_tsajomega_tsdaomega_tsvidimomega_tsiomega_tstoomega_tsčudoomega_ts
meni je istovremeno i zanimljivo i žalosno i iritantno to što se meni i cimerki uvek u isto vreme priide u wc.,meniomega_tsjeomega_tsistovremenoomega_tsiomega_tszanimljivoomega_tsiomega_tsžalosnoomega_tsiomega_tsiritantnoomega_tstoomega_tsštoomega_tsseomega_tsmeniomega_tsiomega_tscimerkiomega_tsuvekomega_tsuomega_tsistoomega_tsvremeomega_tspriideomega_tsuomega_tswcomega_ts.omega_ts
HUNGER GAMES PARODY!,HUNGERomega_tsGAMESomega_tsPARODYomega_ts!omega_ts
"- ""I WANNA GO"" http://t.co/eM8H8Oio3X via @youtube","-omega_ts""omega_tsIomega_tsWANNAomega_tsGOomega_ts""omega_tshttp://t.co/eM8H8Oio3Xomega_tsviaomega_ts@youtubeomega_ts"
ovo je tako staro i tako predivno i Joey sa dugom kosom (!?),ovoomega_tsjeomega_tstakoomega_tsstaroomega_tsiomega_tstakoomega_tspredivnoomega_tsiomega_tsJoeyomega_tssaomega_tsdugomomega_tskosomomega_ts(!?)omega_ts
"@BgKuki haha, neustavno.","@BgKukiomega_tshahaomega_ts,omega_tsneustavnoomega_ts.omega_ts"
"pa nezakonito je, samim tim i neustavno, davanje bus plus umesto naknade, pa su odlukom ministarstva legalizovali","paomega_tsnezakonitoomega_tsjeomega_ts,omega_tssamimomega_tstimomega_tsiomega_tsneustavnoomega_ts,omega_tsdavanjeomega_tsbusomega_tsplusomega_tsumestoomega_tsnaknadeomega_ts,omega_tspaomega_tssuomega_tsodlukomomega_tsministarstvaomega_tslegalizovaliomega_ts"
@MarinelaElpida @MladenAleksic85 Ne zavidim iskrenim vernicima u Srbiji.,@MarinelaElpidaomega_ts@MladenAleksic85omega_tsNeomega_tszavidimomega_tsiskrenimomega_tsvernicimaomega_tsuomega_tsSrbijiomega_ts.omega_ts
"Em što ih je malo, em što ih predstavljaju svakakvi.","Emomega_tsštoomega_tsihomega_tsjeomega_tsmaloomega_ts,omega_tsemomega_tsštoomega_tsihomega_tspredstavljajuomega_tssvakakviomega_ts.omega_ts"
@milant3 Organizovaće masovni uvoz GMO jer bilo svetogrđe za NSP da mi Srbi jedemo biološki zdravu hranu.,@milant3omega_tsOrganizovaćeomega_tsmasovniomega_tsuvozomega_tsGMOomega_tsjeromega_tsbiloomega_tssvetogrđeomega_tszaomega_tsNSPomega_tsdaomega_tsmiomega_tsSrbiomega_tsjedemoomega_tsbiološkiomega_tszdravuomega_tshranuomega_ts.omega_ts
kolko sam bolesna od 0 do tražim drugarici da uslika govno koje je israla................... ???????WAT?????????,kolkoomega_tssamomega_tsbolesnaomega_tsodomega_ts0omega_tsdoomega_tstražimomega_tsdrugariciomega_tsdaomega_tsuslikaomega_tsgovnoomega_tskojeomega_tsjeomega_tsisralaomega_ts...................omega_ts???????omega_tsWATomega_ts?????????omega_ts
Ko se BockA taJ se VoLi..:),Koomega_tsseomega_tsBockAomega_tstaJomega_tsseomega_tsVoLiomega_ts..omega_ts:)omega_ts
Ovu stranicu sam ja lajkovala još pre Hrista.,Ovuomega_tsstranicuomega_tssamomega_tsjaomega_tslajkovalaomega_tsjošomega_tspreomega_tsHristaomega_ts.omega_ts
"SPALITE ME NA LOMAČI, ZASLUŽUJEM TO+","SPALITEomega_tsMEomega_tsNAomega_tsLOMAČIomega_ts,omega_tsZASLUŽUJEMomega_tsTOomega_ts+omega_ts"
Srecna sam zato sto mogu da izbegnem drustveni zivot.,Srecnaomega_tssamomega_tszatoomega_tsstoomega_tsmoguomega_tsdaomega_tsizbegnemomega_tsdrustveniomega_tszivotomega_ts.omega_ts
"Pada sneg, ne mogu, hladno je, ruzna cu biti, necu sorry, javim ti se jednom poz.","Padaomega_tssnegomega_ts,omega_tsneomega_tsmoguomega_ts,omega_tshladnoomega_tsjeomega_ts,omega_tsruznaomega_tscuomega_tsbitiomega_ts,omega_tsnecuomega_tssorryomega_ts,omega_tsjavimomega_tstiomega_tsseomega_tsjednomomega_tspozomega_ts.omega_ts"
"@fdsaak @grunnen_ameise da, i da takođe.","@fdsaakomega_ts@grunnen_ameiseomega_tsdaomega_ts,omega_tsiomega_tsdaomega_tstakođeomega_ts.omega_ts"
ja imam probleme ovako u životu jer preterujem sa da.,jaomega_tsimamomega_tsproblemeomega_tsovakoomega_tsuomega_tsživotuomega_tsjeromega_tspreterujemomega_tssaomega_tsdaomega_ts.omega_ts
ps sada se Anja oseća diskriminisano hihi,psomega_tssadaomega_tsseomega_tsAnjaomega_tsosećaomega_tsdiskriminisanoomega_tshihiomega_ts
2 flaše vodke kasnije imala sam tri šljivice i pocepane čarape a kolega 2 šljivice i izgrebana leđa i stomak,2omega_tsflašeomega_tsvodkeomega_tskasnijeomega_tsimalaomega_tssamomega_tstriomega_tsšljiviceomega_tsiomega_tspocepaneomega_tsčarapeomega_tsaomega_tskolegaomega_ts2omega_tsšljiviceomega_tsiomega_tsizgrebanaomega_tsleđaomega_tsiomega_tsstomakomega_ts
SHIT HAPPENS,SHITomega_tsHAPPENSomega_ts
@Oskar_Savic hocuuu!,@Oskar_Savicomega_tshocuuuomega_ts!omega_ts
"Posveticu ti pesmu : Hej ljubavi u dalekom gradu, cuvaj mi se da mi te ne ukradu..","Posveticuomega_tstiomega_tspesmuomega_ts:omega_tsHejomega_tsljubaviomega_tsuomega_tsdalekomomega_tsgraduomega_ts,omega_tscuvajomega_tsmiomega_tsseomega_tsdaomega_tsmiomega_tsteomega_tsneomega_tsukraduomega_ts..omega_ts"
"@Vujak pa to, gledam Batler u vrhu NBA lige po minutazi, a decko nzm koji je na skoring listi,","@Vujakomega_tspaomega_tstoomega_ts,omega_tsgledamomega_tsBatleromega_tsuomega_tsvrhuomega_tsNBAomega_tsligeomega_tspoomega_tsminutaziomega_ts,omega_tsaomega_tsdeckoomega_tsnzmomega_tskojiomega_tsjeomega_tsnaomega_tsskoringomega_tslistiomega_ts,omega_ts"
"Noa je tek carina, god duze na koledzu i bum","Noaomega_tsjeomega_tstekomega_tscarinaomega_ts,omega_tsgodomega_tsduzeomega_tsnaomega_tskoledzuomega_tsiomega_tsbumomega_ts"
ja kafu nr znam da pijem 3 godine kao sto neki kazu da treba.,jaomega_tskafuomega_tsnromega_tsznamomega_tsdaomega_tspijemomega_ts3omega_tsgodineomega_tskaoomega_tsstoomega_tsnekiomega_tskazuomega_tsdaomega_tstrebaomega_ts.omega_ts
"ja sacekam da se moja prohladi i surduknem,iglom.u venu.","jaomega_tssacekamomega_tsdaomega_tsseomega_tsmojaomega_tsprohladiomega_tsiomega_tssurduknemomega_ts,omega_tsiglomomega_ts.omega_tsuomega_tsvenuomega_ts.omega_ts"
@Dj_Rizovski ma nema nista evo ciliram sa crncima amerikanizujem se,@Dj_Rizovskiomega_tsmaomega_tsnemaomega_tsnistaomega_tsevoomega_tsciliramomega_tssaomega_tscrncimaomega_tsamerikanizujemomega_tsseomega_ts
na floridi sam izmedju tampe i orlanda,naomega_tsfloridiomega_tssamomega_tsizmedjuomega_tstampeomega_tsiomega_tsorlandaomega_ts
"Znam, ali ZNAM da mi je lik uzvratio folou i bezveze mu uđem na profil, ono otpratio me.","Znamomega_ts,omega_tsaliomega_tsZNAMomega_tsdaomega_tsmiomega_tsjeomega_tslikomega_tsuzvratioomega_tsfolouomega_tsiomega_tsbezvezeomega_tsmuomega_tsuđemomega_tsnaomega_tsprofilomega_ts,omega_tsonoomega_tsotpratioomega_tsmeomega_ts.omega_ts"
E PA TI SI GA DRUGAR POPUŠIO,Eomega_tsPAomega_tsTIomega_tsSIomega_tsGAomega_tsDRUGARomega_tsPOPUŠIOomega_ts
"Kad bi sad u fancy restoranu naručila vešalicu u maramici, ughapsili bi te.","Kadomega_tsbiomega_tssadomega_tsuomega_tsfancyomega_tsrestoranuomega_tsnaručilaomega_tsvešalicuomega_tsuomega_tsmaramiciomega_ts,omega_tsughapsiliomega_tsbiomega_tsteomega_ts.omega_ts"
@Ivana_Mihic #bgkafana,@Ivana_Mihicomega_ts#bgkafanaomega_ts
"da rasiti teren, a Novak to jeste.","daomega_tsrasitiomega_tsterenomega_ts,omega_tsaomega_tsNovakomega_tstoomega_tsjesteomega_ts.omega_ts"
"Coach Woodson po mom misljenju takodje treba da primeni Jimmy Butler taktiku, i pusta Mela da igra 48 min","Coachomega_tsWoodsonomega_tspoomega_tsmomomega_tsmisljenjuomega_tstakodjeomega_tstrebaomega_tsdaomega_tsprimeniomega_tsJimmyomega_tsButleromega_tstaktikuomega_ts,omega_tsiomega_tspustaomega_tsMelaomega_tsdaomega_tsigraomega_ts48omega_tsminomega_ts"
"dobije upalu mozga svaki put kad vidim sliku poruke od mame ili tate pa opis tipa 'mama moja najjaca, cale moj najludji'","dobijeomega_tsupaluomega_tsmozgaomega_tssvakiomega_tsputomega_tskadomega_tsvidimomega_tsslikuomega_tsporukeomega_tsodomega_tsmameomega_tsiliomega_tstateomega_tspaomega_tsopisomega_tstipaomega_ts'omega_tsmamaomega_tsmojaomega_tsnajjacaomega_ts,omega_tscaleomega_tsmojomega_tsnajludjiomega_ts'omega_ts"
kažem ja jednom malom juče jao vidi ga što je sladak i on se okrene ka meni i kaže 'niŠam Šadak',kažemomega_tsjaomega_tsjednomomega_tsmalomomega_tsjučeomega_tsjaoomega_tsvidiomega_tsgaomega_tsštoomega_tsjeomega_tssladakomega_tsiomega_tsonomega_tsseomega_tsokreneomega_tskaomega_tsmeniomega_tsiomega_tskažeomega_ts'omega_tsniŠamomega_tsŠadakomega_ts'omega_ts
a hoce vucic do izbora samo s ovim jajarama sto mu se uvlace u dupe da gostuje po televizijama ?,aomega_tshoceomega_tsvucicomega_tsdoomega_tsizboraomega_tssamoomega_tssomega_tsovimomega_tsjajaramaomega_tsstoomega_tsmuomega_tsseomega_tsuvlaceomega_tsuomega_tsdupeomega_tsdaomega_tsgostujeomega_tspoomega_tstelevizijamaomega_ts?omega_ts
pitam da ne gledam vise.,pitamomega_tsdaomega_tsneomega_tsgledamomega_tsviseomega_ts.omega_ts
Likuse koje nose bele plitke starke su one koje su pre 2 godine pricale kako su starke najruznija obuca,Likuseomega_tskojeomega_tsnoseomega_tsbeleomega_tsplitkeomega_tsstarkeomega_tssuomega_tsoneomega_tskojeomega_tssuomega_tspreomega_ts2omega_tsgodineomega_tspricaleomega_tskakoomega_tssuomega_tsstarkeomega_tsnajruznijaomega_tsobucaomega_ts
"Kažem nekom šta me muči, a ta osoba odgovori sa ''jebiga''.","Kažemomega_tsnekomomega_tsštaomega_tsmeomega_tsmučiomega_ts,omega_tsaomega_tstaomega_tsosobaomega_tsodgovoriomega_tssaomega_ts''omega_tsjebigaomega_ts''omega_ts.omega_ts"
"HVALA STVARNO, BAŠ SAM TO HTELA DA ČUJEM, ODLIČAN SAVET!","HVALAomega_tsSTVARNOomega_ts,omega_tsBAŠomega_tsSAMomega_tsTOomega_tsHTELAomega_tsDAomega_tsČUJEMomega_ts,omega_tsODLIČANomega_tsSAVETomega_ts!omega_ts"
"Prvo slika dve fotke svoje plastične flašice iz koje će piti vodu,a zatim ask.fm,e, pa mnogo je,Ćao!","Prvoomega_tsslikaomega_tsdveomega_tsfotkeomega_tssvojeomega_tsplastičneomega_tsflašiceomega_tsizomega_tskojeomega_tsćeomega_tspitiomega_tsvoduomega_ts,omega_tsaomega_tszatimomega_tsask.fmomega_ts,omega_tseomega_ts,omega_tspaomega_tsmnogoomega_tsjeomega_ts,omega_tsĆaoomega_ts!omega_ts"
"Pa, dobro nismo mng pukli, malo samo se dop na fb i tako .....","Paomega_ts,omega_tsdobroomega_tsnismoomega_tsmngomega_tspukliomega_ts,omega_tsmaloomega_tssamoomega_tsseomega_tsdopomega_tsnaomega_tsfbomega_tsiomega_tstakoomega_ts.....omega_ts"
Pecurke su za sve krive ....,Pecurkeomega_tssuomega_tszaomega_tssveomega_tskriveomega_ts....omega_ts
@BeybeLora,@BeybeLoraomega_ts
"Ona meni ""Cao"", a ja njoj ""Cao,cao,cao,cao"", da se neko lice ne uvredi","Onaomega_tsmeniomega_ts""omega_tsCaoomega_ts""omega_ts,omega_tsaomega_tsjaomega_tsnjojomega_ts""omega_tsCaoomega_ts,omega_tscaoomega_ts,omega_tscaoomega_ts,omega_tscaoomega_ts""omega_ts,omega_tsdaomega_tsseomega_tsnekoomega_tsliceomega_tsneomega_tsuvrediomega_ts"
AHAHAHAHA PA TI BOGINJO HUMORA STAPH IT,AHAHAHAHAomega_tsPAomega_tsTIomega_tsBOGINJOomega_tsHUMORAomega_tsSTAPHomega_tsITomega_ts
"Fino Dete Juče preko Nokia NISI MI BILA U PLANU,NISI MI BILA NA DLANU AL'IPAK NOCI OVE :-3","Finoomega_tsDeteomega_tsJučeomega_tsprekoomega_tsNokiaomega_tsNISIomega_tsMIomega_tsBILAomega_tsUomega_tsPLANUomega_ts,omega_tsNISIomega_tsMIomega_tsBILAomega_tsNAomega_tsDLANUomega_tsAL'omega_tsIPAKomega_tsNOCIomega_tsOVEomega_ts:-3omega_ts"
ovaj decko nije normalan,ovajomega_tsdeckoomega_tsnijeomega_tsnormalanomega_ts
@hrm_duchamp tacno pitanje je zasto trovanje i je li to bitno?!,@hrm_duchampomega_tstacnoomega_tspitanjeomega_tsjeomega_tszastoomega_tstrovanjeomega_tsiomega_tsjeomega_tsliomega_tstoomega_tsbitnoomega_ts?!omega_ts
A drugo pitanje je KAKO MOZES DA UPOREDJUJES TO JBT!!!??!?!?!,Aomega_tsdrugoomega_tspitanjeomega_tsjeomega_tsKAKOomega_tsMOZESomega_tsDAomega_tsUPOREDJUJESomega_tsTOomega_tsJBTomega_ts!!!??!?!?!omega_ts
"Udrogiro sam se onom zelenom kiselinom za kupatilo zjuuuuu wiiii - trebao sam i da isperem, polivanje je pola posla (čuj ima i ribanje)","Udrogiroomega_tssamomega_tsseomega_tsonomomega_tszelenomomega_tskiselinomomega_tszaomega_tskupatiloomega_tszjuuuuuomega_tswiiiiomega_ts-omega_tstrebaoomega_tssamomega_tsiomega_tsdaomega_tsisperemomega_ts,omega_tspolivanjeomega_tsjeomega_tspolaomega_tsposlaomega_ts(omega_tsčujomega_tsimaomega_tsiomega_tsribanjeomega_ts)omega_ts"
"kako iznerviram majku u dva koraka: 1. najedem se kao stoka 2. legnem na krevet i počnem da kukam MUKA MI JE, BOLI ME STOMAK","kakoomega_tsiznerviramomega_tsmajkuomega_tsuomega_tsdvaomega_tskorakaomega_ts:omega_ts1.omega_tsnajedemomega_tsseomega_tskaoomega_tsstokaomega_ts2.omega_tslegnemomega_tsnaomega_tskrevetomega_tsiomega_tspočnemomega_tsdaomega_tskukamomega_tsMUKAomega_tsMIomega_tsJEomega_ts,omega_tsBOLIomega_tsMEomega_tsSTOMAKomega_ts"
Ja ljudima tako uvek govorim PAZI STA RADIS I PAZI STA PRICAS SVE SAZNAM ZNAS TO i oni jadni nista ne smeju jer znaju da sam u pravu,Jaomega_tsljudimaomega_tstakoomega_tsuvekomega_tsgovorimomega_tsPAZIomega_tsSTAomega_tsRADISomega_tsIomega_tsPAZIomega_tsSTAomega_tsPRICASomega_tsSVEomega_tsSAZNAMomega_tsZNASomega_tsTOomega_tsiomega_tsoniomega_tsjadniomega_tsnistaomega_tsneomega_tssmejuomega_tsjeromega_tsznajuomega_tsdaomega_tssamomega_tsuomega_tspravuomega_ts
ona je na osnovu toga što je ona napisala 'eeeeeee :)' a ja samo 'eee' zaključila da sam ja depresivan.,onaomega_tsjeomega_tsnaomega_tsosnovuomega_tstogaomega_tsštoomega_tsjeomega_tsonaomega_tsnapisalaomega_ts'omega_tseeeeeeeomega_ts:)omega_ts'omega_tsaomega_tsjaomega_tssamoomega_ts'omega_tseeeomega_ts'omega_tszaključilaomega_tsdaomega_tssamomega_tsjaomega_tsdepresivanomega_ts.omega_ts
4.02 je 5god.kako smo nas nekoliko osnovali ekoloski fond.,4.02omega_tsjeomega_ts5omega_tsgod.omega_tskakoomega_tssmoomega_tsnasomega_tsnekolikoomega_tsosnovaliomega_tsekoloskiomega_tsfondomega_ts.omega_ts
rezultati su takvi da cemo za dalje podizanje svesti angazovati soraju i staniju.,rezultatiomega_tssuomega_tstakviomega_tsdaomega_tscemoomega_tszaomega_tsdaljeomega_tspodizanjeomega_tssvestiomega_tsangazovatiomega_tssorajuomega_tsiomega_tsstanijuomega_ts.omega_ts
Pitaju je na asku: ' Da li bi više volela da rodiš jednog blizanca ili dva? ',Pitajuomega_tsjeomega_tsnaomega_tsaskuomega_ts:omega_ts'omega_tsDaomega_tsliomega_tsbiomega_tsvišeomega_tsvolelaomega_tsdaomega_tsrodišomega_tsjednogomega_tsblizancaomega_tsiliomega_tsdvaomega_ts?omega_ts'omega_ts
Njen odgovor:' Svejedno',Njenomega_tsodgovoromega_ts:omega_ts'omega_tsSvejednoomega_ts'omega_ts
"PA TI SE SPRDAŠ, DA","PAomega_tsTIomega_tsSEomega_tsSPRDAŠomega_ts,omega_tsDAomega_ts"
"Preseče me naslov ""Umro M. Mišković"" , onda u nastavku piše ""baletski umetnik u 86.godini"" ...","Presečeomega_tsmeomega_tsnaslovomega_ts""omega_tsUmroomega_tsM.omega_tsMiškovićomega_ts""omega_ts,omega_tsondaomega_tsuomega_tsnastavkuomega_tspišeomega_ts""omega_tsbaletskiomega_tsumetnikomega_tsuomega_ts86.omega_tsgodiniomega_ts""omega_ts...omega_ts"
"Jaooo novinari, u svemu tražite senzaciju.","Jaoooomega_tsnovinariomega_ts,omega_tsuomega_tssvemuomega_tstražiteomega_tssenzacijuomega_ts.omega_ts"
"Nakon 1.000 repriza Boljeg života isl, konačno jedna produkcijski zaokružena, a uz to i edukativna serija.","Nakonomega_ts1.000omega_tsreprizaomega_tsBoljegomega_tsživotaomega_tsislomega_ts,omega_tskonačnoomega_tsjednaomega_tsprodukcijskiomega_tszaokruženaomega_ts,omega_tsaomega_tsuzomega_tstoomega_tsiomega_tsedukativnaomega_tsserijaomega_ts.omega_ts"
Pohvale za RTS i ekipu #RavnaGora,Pohvaleomega_tszaomega_tsRTSomega_tsiomega_tsekipuomega_ts#RavnaGoraomega_ts
PRECRTAO TITULU: Zvezdan Terzić već otpisao prvenstvo?,PRECRTAOomega_tsTITULUomega_ts:omega_tsZvezdanomega_tsTerzićomega_tsvećomega_tsotpisaoomega_tsprvenstvoomega_ts?omega_ts
http://t.co/HewS5aLJIA #hotsport via @hotsportsrb,http://t.co/HewS5aLJIAomega_ts#hotsportomega_tsviaomega_ts@hotsportsrbomega_ts
Ovo bi bilo nesto najbolje,Ovoomega_tsbiomega_tsbiloomega_tsnestoomega_tsnajboljeomega_ts
"Ali ove neke cure što su kao prelepe i svi im padaju pod noge, a u RL-u garant padaju u nesvest i crvene kad im neki momak kaže ćao..","Aliomega_tsoveomega_tsnekeomega_tscureomega_tsštoomega_tssuomega_tskaoomega_tsprelepeomega_tsiomega_tssviomega_tsimomega_tspadajuomega_tspodomega_tsnogeomega_ts,omega_tsaomega_tsuomega_tsRL-uomega_tsgarantomega_tspadajuomega_tsuomega_tsnesvestomega_tsiomega_tscrveneomega_tskadomega_tsimomega_tsnekiomega_tsmomakomega_tskažeomega_tsćaoomega_ts..omega_ts"
ma ĆAO,maomega_tsĆAOomega_ts
"Kaze sad jedan na vestima ""nas cilj je da spasimo sve koje nismo uspeli da EKAVUISEMO""","Kazeomega_tssadomega_tsjedanomega_tsnaomega_tsvestimaomega_ts""omega_tsnasomega_tsciljomega_tsjeomega_tsdaomega_tsspasimoomega_tssveomega_tskojeomega_tsnismoomega_tsuspeliomega_tsdaomega_tsEKAVUISEMOomega_ts""omega_ts"
HHAHAHAHHAHAHHAJ,HHAHAHAHHAHAHHAJomega_ts
Rešio sam da kupim novi komp i počeo da pravim konfiguraciju do 40k,Rešioomega_tssamomega_tsdaomega_tskupimomega_tsnoviomega_tskompomega_tsiomega_tspočeoomega_tsdaomega_tspravimomega_tskonfiguracijuomega_tsdoomega_ts40omega_tskomega_ts
". Na kraju završio sa preko 90k, evo poručujem.",".omega_tsNaomega_tskrajuomega_tszavršioomega_tssaomega_tsprekoomega_ts90omega_tskomega_ts,omega_tsevoomega_tsporučujemomega_ts.omega_ts"
"Gedžeti, hir aj kam!","Gedžetiomega_ts,omega_tshiromega_tsajomega_tskamomega_ts!omega_ts"
@LenaMujic Maa drug me nalozio da napravim :D,@LenaMujicomega_tsMaaomega_tsdrugomega_tsmeomega_tsnalozioomega_tsdaomega_tsnapravimomega_ts:Domega_ts
"ccc, lagala si me kao ugasila si fb, aa sve vreme si bila na tw :P","cccomega_ts,omega_tslagalaomega_tssiomega_tsmeomega_tskaoomega_tsugasilaomega_tssiomega_tsfbomega_ts,omega_tsaaomega_tssveomega_tsvremeomega_tssiomega_tsbilaomega_tsnaomega_tstwomega_ts:Pomega_ts"
drugarica je thigh gap na srpski prevela 'rupa između nogu' i pitala nas KO ŽELI DA IMA RUPU IZMEĐU NOGU,drugaricaomega_tsjeomega_tsthighomega_tsgapomega_tsnaomega_tssrpskiomega_tsprevelaomega_ts'omega_tsrupaomega_tsizmeđuomega_tsnoguomega_ts'omega_tsiomega_tspitalaomega_tsnasomega_tsKOomega_tsŽELIomega_tsDAomega_tsIMAomega_tsRUPUomega_tsIZMEĐUomega_tsNOGUomega_ts
ako tad nisam umrla nikad neću,akoomega_tstadomega_tsnisamomega_tsumrlaomega_tsnikadomega_tsnećuomega_ts
secam se svog ispada od pre 24h kad sam na par trenutaka imao zelju da budem hipstaaa i neprijatno mi,secamomega_tsseomega_tssvogomega_tsispadaomega_tsodomega_tspreomega_ts24omega_tshomega_tskadomega_tssamomega_tsnaomega_tsparomega_tstrenutakaomega_tsimaoomega_tszeljuomega_tsdaomega_tsbudemomega_tshipstaaaomega_tsiomega_tsneprijatnoomega_tsmiomega_ts
A da zavirimo i u druge ormane..u druge sefove..privatne naravno..,Aomega_tsdaomega_tszavirimoomega_tsiomega_tsuomega_tsdrugeomega_tsormaneomega_ts..omega_tsuomega_tsdrugeomega_tssefoveomega_ts..omega_tsprivatneomega_tsnaravnoomega_ts..omega_ts
"Da krenemo od predsednika, recimo..","Daomega_tskrenemoomega_tsodomega_tspredsednikaomega_ts,omega_tsrecimoomega_ts..omega_ts"
Šta taamo sve iiima..,Štaomega_tstaamoomega_tssveomega_tsiiimaomega_ts..omega_ts
Kad bi samo znali!,Kadomega_tsbiomega_tssamoomega_tsznaliomega_ts!omega_ts
"@milivojespasoj1 pa bar da su sebi oduzeli ne bi se niko bunio ni za svoj džep, nego oni dodali","@milivojespasoj1omega_tspaomega_tsbaromega_tsdaomega_tssuomega_tssebiomega_tsoduzeliomega_tsneomega_tsbiomega_tsseomega_tsnikoomega_tsbunioomega_tsniomega_tszaomega_tssvojomega_tsdžepomega_ts,omega_tsnegoomega_tsoniomega_tsdodaliomega_ts"
EEEEJ PA ZA ŠTA JA RADIM MAJKU MU???,EEEEJomega_tsPAomega_tsZAomega_tsŠTAomega_tsJAomega_tsRADIMomega_tsMAJKUomega_tsMUomega_ts???omega_ts
"bas ste kulturni kad mi dodjete na kucu nenajavljeni, a ja fazon spavacica, jos oci nisam do kraja otvorila..","basomega_tssteomega_tskulturniomega_tskadomega_tsmiomega_tsdodjeteomega_tsnaomega_tskucuomega_tsnenajavljeniomega_ts,omega_tsaomega_tsjaomega_tsfazonomega_tsspavacicaomega_ts,omega_tsjosomega_tsociomega_tsnisamomega_tsdoomega_tskrajaomega_tsotvorilaomega_ts..omega_ts"
"@IvaZar Očigledno je vreme da se uvede bonton kao obav.predmet u osn.školama, a dotične poslati u več.škole da nauče kako da se ponašaju.","@IvaZaromega_tsOčiglednoomega_tsjeomega_tsvremeomega_tsdaomega_tsseomega_tsuvedeomega_tsbontonomega_tskaoomega_tsobav.omega_tspredmetomega_tsuomega_tsosn.omega_tsškolamaomega_ts,omega_tsaomega_tsdotičneomega_tsposlatiomega_tsuomega_tsveč.omega_tsškoleomega_tsdaomega_tsnaučeomega_tskakoomega_tsdaomega_tsseomega_tsponašajuomega_ts.omega_ts"
"Uzgred jel Obrenovac obrisat sa mape proserbie, kome treba sad taki balast kad je budućnost već tu, pred vratima?","Uzgredomega_tsjelomega_tsObrenovacomega_tsobrisatomega_tssaomega_tsmapeomega_tsproserbieomega_ts,omega_tskomeomega_tstrebaomega_tssadomega_tstakiomega_tsbalastomega_tskadomega_tsjeomega_tsbudućnostomega_tsvećomega_tstuomega_ts,omega_tspredomega_tsvratimaomega_ts?omega_ts"
Skippy Annoying People: http://t.co/9acef1icQg.,Skippyomega_tsAnnoyingomega_tsPeopleomega_ts:omega_tshttp://t.co/9acef1icQgomega_ts.omega_ts
"Od ovog lika je @OAmidzic ukrao onog oskara ali edbassmaster je kralj,kakav oskar","Odomega_tsovogomega_tslikaomega_tsjeomega_ts@OAmidzicomega_tsukraoomega_tsonogomega_tsoskaraomega_tsaliomega_tsedbassmasteromega_tsjeomega_tskraljomega_ts,omega_tskakavomega_tsoskaromega_ts"
@KuasaMaha bivsi prijatelju pa ovo sizofreno cepanje se i ocekivalo od tebe.,@KuasaMahaomega_tsbivsiomega_tsprijateljuomega_tspaomega_tsovoomega_tssizofrenoomega_tscepanjeomega_tsseomega_tsiomega_tsocekivaloomega_tsodomega_tstebeomega_ts.omega_ts
Gde ces ako neces ovde da prosipas intelekt,Gdeomega_tscesomega_tsakoomega_tsnecesomega_tsovdeomega_tsdaomega_tsprosipasomega_tsintelektomega_ts
U ŠKOLI SAM KAD IZAĐE I TO RADIM PISMENI IZ SRPSKOG.,Uomega_tsŠKOLIomega_tsSAMomega_tsKADomega_tsIZAĐEomega_tsIomega_tsTOomega_tsRADIMomega_tsPISMENIomega_tsIZomega_tsSRPSKOGomega_ts.omega_ts
PA JA NE MOGU OVAJ ŽIVOT,PAomega_tsJAomega_tsNEomega_tsMOGUomega_tsOVAJomega_tsŽIVOTomega_ts
zašto se samo meni ovakve stvari dešavaju,zaštoomega_tsseomega_tssamoomega_tsmeniomega_tsovakveomega_tsstvariomega_tsdešavajuomega_ts
"@mudrolije htedoh da napišem, nemam više snage za TW.","@mudrolijeomega_tshtedohomega_tsdaomega_tsnapišemomega_ts,omega_tsnemamomega_tsvišeomega_tssnageomega_tszaomega_tsTWomega_ts.omega_ts"
Ali nema smisla da mi neki tvit bude bez greške :P,Aliomega_tsnemaomega_tssmislaomega_tsdaomega_tsmiomega_tsnekiomega_tstvitomega_tsbudeomega_tsbezomega_tsgreškeomega_ts:Pomega_ts
Nikad mi nisu bili jasni oni što mi pošalju za rođendan poruku '' HB ! '',Nikadomega_tsmiomega_tsnisuomega_tsbiliomega_tsjasniomega_tsoniomega_tsštoomega_tsmiomega_tspošaljuomega_tszaomega_tsrođendanomega_tsporukuomega_ts''omega_tsHBomega_ts!omega_ts''omega_ts
"MOLIM TE ,POTRUDI SE SLEDEĆE GODINE I PAZI DA TI RUKE NE OTPADNU","MOLIMomega_tsTEomega_ts,omega_tsPOTRUDIomega_tsSEomega_tsSLEDEĆEomega_tsGODINEomega_tsIomega_tsPAZIomega_tsDAomega_tsTIomega_tsRUKEomega_tsNEomega_tsOTPADNUomega_ts"
